symbol,name,price,changesPercentage,change,dayLow,dayHigh,yearHigh,yearLow,marketCap,priceAvg50,priceAvg200,exchange,volume,avgVolume,open,previousClose,eps,pe,earningsAnnouncement,sharesOutstanding,timestamp
FACA,Figure Acquisition Corp. I,10.04,-0.0995,-0.01,10.04,10.04,10.06,9.71,0.0,9.999202,9.86358,NYSE,961.0,103432.0,10.02,10.02,0.0,0.0,,0.0,1672325512
GAINM,Gladstone Investment Corporation,25.03,-0.03993702,-0.01000023,25.0216,25.1,26.1333,16.11,0.0,25.35179,25.186804,NASDAQ,9392.0,4061.0,25.03,25.04,-0.473,-52.91754756871036,,0.0,0
GBL,"GAMCO Investors, Inc.",14.78,-8.1988,-1.32,14.45,16.22,29.8,14.45,0.0,,,NYSE,1227304.0,,16.22,16.1,2.81,5.259786476868327,2022-11-04T00:13:30.002+0000,0.0,1665086402
GBLIL,Global Indemnity Limited SUB NT 47,25.54,0.0,0.0,25.5,25.598,25.598,25.5,0.0,0.0,0.0,NASDAQ,4980.0,0.0,25.5,25.54,-0.98,-26.06122448979592,,0.0,0
GBRGR,Goldenbridge Acquisition Limited,0.6,71.6247,0.2504,0.41,0.6,0.6,0.41,0.0,0.0,0.0,NASDAQ,640288.0,0.0,0.4185,0.3496,0.0,0.0,2023-03-31T00:00:00.000+0000,0.0,1684353599
GBRGW,Goldenbridge Acquisition Limited,0.0999,68.4654,0.0406,0.0517,0.0999,0.0999,0.0517,0.0,0.0,0.0,NASDAQ,6918.0,0.0,0.2698,0.0593,0.0,0.0,2022-12-31T00:00:00.000+0000,0.0,1684353605
GFNCP,General Finance Corporation,101.21,0.01976148,0.01999664,101.1801,101.34,105.8835,96.5,0.0,101.23268,102.19615,NASDAQ,1588.0,2192.0,101.19,101.19,0.689,146.89404934687954,2020-11-09T05:00:00.000+0000,0.0,0
GBT,"Global Blood Therapeutics, Inc.",68.49,0.0146,0.01,68.47,68.49,73.02,21.65,0.0,,,NASDAQ,3279961.0,,68.48,68.48,-4.864,-14.081003289473685,2022-11-04T00:13:10.959+0000,0.0,1664913604
TVTY,"Tivity Health, Inc.",32.5,0.0,0.0,32.48,32.5,32.89,21.25,0.0,32.158,28.07915,NASDAQ,1434702.0,1005510.0,32.49,32.5,1.705,19.06158357771261,2022-08-03T04:00:00.000+0000,0.0,0
TWCT,TWC Tech Holdings II Corp.,10.06,0.8016121,0.08000088,9.85,10.12,11.75,9.19,0.0,9.963871,9.983431,NASDAQ,473984.0,526071.0,9.96,9.98,0.0,0.0,2021-06-07T04:00:00.000+0000,0.0,0
TWCTU,TWC Tech Holdings II Corp.,9.61,-10.0187,-1.07,9.61,9.61,13.14,9.61,0.0,10.389252,10.44409,NASDAQ,131.0,8414.0,9.61,10.68,,0.0,,0.0,0
TZPS,TZP Strategies Acquisition Corp.,10.15,0.0986,0.01,10.14,10.15,10.15,9.73,0.0,10.076682,9.935446,NASDAQ,166006.0,114169.0,10.14,10.14,0.0,0.0,,0.0,1674243037
TZPSU,TZP Strategies Acquisition Corp.,10.14,0.0987,0.01,10.14,10.14,10.14,9.805,0.0,10.070324,9.943346,NASDAQ,400.0,3613.0,10.14,10.13,0.0,0.0,,0.0,1674231213
TZPSW,TZP Strategies Acquisition Corp.,0.0028,86.6667,0.0013,0.0015,0.0028,0.0028,0.0015,0.0,0.0,0.0,NASDAQ,3510.0,0.0,0.62,0.0015,0.0,0.0,,0.0,1674160915
GNCA,"Genocea Biosciences, Inc.",0.0001,-85.7143,-0.0006,0.0001,0.0001,1.45,0.0001,0.0,0.004724,0.11461935,NASDAQ,30268.0,80568.0,0.0007,0.0039,0.0,0.0,2023-03-08T05:00:00.000+0000,0.0,1671738880
FWP,Forward Pharma A/S,1.95,0.0,0.0,1.94,2.06,6.2797,1.43,0.0,2.697348,3.9324985,NASDAQ,43354.0,9843.0,1.94,1.95,0.0,0.0,2022-04-08T04:00:00.000+0000,0.0,1672174800
TUGCU,TradeUP Global Corporation,10.25,-0.9661872,-0.10000038,10.25,11.74,12.8,8.8286,0.0,10.0514,10.040806,NASDAQ,0.0,2504.0,10.61,10.35,,0.0,,0.0,0
TSPQ,TCW Special Purpose Acquisition Corp.,10.02,0.016,0.0016,10.01,10.0227,10.03,9.63,0.0,9.939572,9.817373,NYSE,315525.0,233609.0,10.02,10.0184,0.14,71.57142857142857,,0.0,1671132689
TUGCW,TradeUP Global Corporation,0.4811,-1.856389,-0.00910002,0.4811,0.5723,0.5723,0.4811,0.0,0.0,0.0,NASDAQ,36220.0,0.0,0.4811,0.4902,,0.0,,0.0,1651464000
TSCAP,"TriState Capital Holdings, Inc.",25.35,0.0,0.0,25.05,25.55,27.39,24.5,0.0,25.213142,25.872501,NASDAQ,4387.0,1082.0,25.05,25.35,1.571,16.136218968809676,,0.0,0
NHPBP,"National Healthcare Properties, Inc.",13.885,0.434,0.06,13.885,13.885,17.67,12.72,0.0,14.59194,14.86662,NASDAQ,101.0,9774.0,13.885,13.825,,,,0.0,1738769711
TWCBU,Bilander Acquisition Corp.,10.2,0.0981,0.01,10.2,10.2,10.98,9.33,0.0,10.1848,9.98836,NASDAQ,1500.0,4472.0,10.2,10.19,0.0,0.0,2023-03-31T00:00:00.000+0000,0.0,1688738618
TVACU,Thayer Ventures Acquisition Corporation,9.239,2.3145,0.209,8.12,10.4,11.1554,8.12,0.0,10.3168,10.490323,NASDAQ,1871.0,337.0,8.14,9.03,0.0,0.0,,0.0,1644592269
TVACW,Thayer Ventures Acquisition Corporation,0.4602,4.5909123,0.02020001,0.43,0.5725,3.0,0.421,0.0,0.83594,1.052725,NASDAQ,2543.0,611487.0,1.08,0.44,,0.0,,0.0,1644814800
TRIT,"Triterras, Inc.",1.64,0.0,0.0,1.6042,1.85,9.51,0.31,0.0,2.0014,4.7768,NASDAQ,650343.0,573348.0,1.85,1.64,0.0,0.0,2020-12-03T17:00:00.000+0000,0.0,0
TRKA,"Troika Media Group, Inc.",0.133,-40.8889,-0.092,0.1301,0.1939,24.75,0.13,0.0,1.05366,2.965215,NASDAQ,7680518.0,1224676.0,0.1939,0.225,-19.0,-0.007,2023-11-13T05:00:00.000+0000,0.0,1702674000
TSIB,Tishman Speyer Innovation Corp. II,10.07,0.0994,0.01,10.0601,10.07,10.07,9.695,0.0,9.984116,9.853221,NASDAQ,845.0,274782.0,10.0601,10.06,0.19,53.0,,0.0,1669829440
TSIBW,Tishman Speyer Innovation Corp. II,0.0008,0.0,0.0,0.0006,0.0008,0.0008,0.0006,0.0,0.0,0.0,NASDAQ,2760.0,0.0,0.0007,0.0008,0.0,0.0,,0.0,1669841998
TRMT,Tremont Mortgage Trust,5.22,-3.8674042,-0.21000004,5.09,5.49,6.6,2.75,0.0,5.6294365,5.8644094,NASDAQ,541199.0,34242.0,5.43,5.43,1.069,4.8830682881197385,2021-07-27T04:00:00.000+0000,0.0,0
TTM,Tata Motors Limited,25.14,1.045,0.26,24.76,25.93,34.5,22.06,0.0,24.8846,26.53,NYSE,3587206.0,1116745.0,24.83,24.88,0.0,0.0,,0.0,1674507601
TUEM,Tuesday Morning Corporation,0.48,0.0,0.0,0.48,0.48,49.2,0.35,0.0,0.8639816,6.1981125,NASDAQ,89787.0,274913.0,0.3812,0.48,0.0,0.0,2023-05-10T12:30:00.000+0000,0.0,1676406871
TUFN,Tufin Software Technologies Ltd.,12.94,2.53566,0.32,12.93,12.96,,,0.0,,,NYSE,15962135.0,,12.95,12.62,0.0,0.0,2022-08-18T04:00:00.000+0000,0.0,1661371202
UFS,Domtar Corporation,55.49,0.0180284,0.0100021,55.475,55.5,55.5,29.07,0.0,54.8136,50.2899,NYSE,3952659.0,448291.0,55.48,55.48,0.0,0.0,2021-11-04T04:00:00.000+0000,0.0,0
TYME,"Tyme Technologies, Inc.",0.3107,8.069568,0.023200005,0.285,0.315,,,0.0,,,NASDAQ,2678186.0,,0.2901,0.2875,-0.137,-2.267883211678832,2022-11-07T05:00:00.000+0000,0.0,1663358404
UPTDW,TradeUP Acquisition Corp.,0.2401,-0.5797,-0.0014,0.0,0.298,0.298,0.0,0.0,0.0,0.0,NASDAQ,36371.0,0.0,,0.2415,0.0,0.0,2023-03-31T00:00:00.000+0000,0.0,1696016794
USER,"UserTesting, Inc.",7.5,-0.1332,-0.01,7.5,7.515,11.99,3.31,0.0,7.441,5.9943,NYSE,3618720.0,3213322.0,7.51,7.51,0.0,0.0,,0.0,1673470801
SIOX,Sio Gene Therapies Inc.,0.478,22.627,0.0882,0.38,0.478,0.5,0.25,0.0,0.391941,0.3922625,NASDAQ,7588.0,62408.0,0.38,0.3898,-0.39,-1.2256410256410255,2024-02-12T13:30:00.000+0000,0.0,1707339538
VCICU,Vine Hill Capital Investment Corp. Unit,10.25,0.9852,0.1,10.06,10.34,10.99,9.96,0.0,10.10455,10.060534,NASDAQ,3864.0,5491.0,10.25,10.15,,,,0.0,1738771249
SIMAW,SIM Acquisition Corp. I Warrant,0.1014,-9.545,-0.0107,0.1014,0.107,0.107,0.1014,0.0,0.0,0.0,NASDAQ,1402.0,0.0,0.107,0.1121,,,,0.0,1738771972
POLEW,Andretti Acquisition Corp. II,0.1505,7.5,0.0105,0.1505,0.1505,0.1505,0.1505,0.0,0.0,0.0,NASDAQ,1566.0,0.0,0.1505,0.14,,,,0.0,1738771887
CMPI,"Checkmate Pharmaceuticals, Inc.",10.5,0.0,0.0,10.49,10.5,10.5,2.0,0.0,8.6026,4.7758756,NASDAQ,63651.0,233019.0,10.49,10.5,-2.728,-3.8489736070381233,2022-05-12T04:00:00.000+0000,0.0,0
CNNB,"Cincinnati Bancorp, Inc.",13.1925,0.3232,0.0425,13.1925,13.1925,17.7,12.3,0.0,13.59868,14.3716135,NASDAQ,100.0,2315.0,13.1925,13.15,0.31,42.556451612903224,2023-03-31T04:00:00.000+0000,0.0,1698760164
CIT,CIT Group Inc.,53.5,4.20725,2.16,51.4,54.325,56.615,35.56,0.0,50.5812,51.5871,NYSE,32810120.0,1306853.0,51.36,51.34,0.0,0.0,2022-01-24T05:00:00.000+0000,0.0,0
CLIM,Climate Real Impact Solutions II Acquisition Corporation,10.02,0.0,0.0,10.01,10.0201,10.04,9.71,0.0,9.96608,9.8574,NYSE,1.0,97931.0,10.01,10.02,0.44,22.772727272727273,,0.0,1670273476
HMACR,Hainan Manaslu Acquisition Corp.,0.5899,68.5429,0.2399,0.38,0.6113,0.6113,0.38,0.0,0.0,0.0,NASDAQ,531087.0,0.0,0.38,0.35,0.0,0.0,2023-03-31T00:00:00.000+0000,0.0,1692301531
UHALB,U-Haul Holding Company,53.06,0.0,0.0,52.0,54.67,68.29,51.115,0.0,57.74739,57.74739,NASDAQ,2128126.0,471726.0,53.61,53.06,5.38,9.862453531598513,,0.0,1671224405
UHALV,Amerco Series N Non-Voting Common Stock When-Issued,1e-05,0.0,0.0,,,,,0.0,0.0,0.0,NASDAQ,0.0,0.0,,,0.0,0.0,,0.0,1667952000
TWND,Tailwind Acquisition Corp.,9.8,7.1038,0.65,9.3,9.89,10.3,6.2201,0.0,9.374932,9.839068,NYSE,98504.0,36681.0,9.41,9.15,0.0,0.0,2021-03-31T10:59:00.000+0000,0.0,1675198800
GGMC,Glenfarne Merger Corp.,10.08,0.0,0.0,10.07,10.08,10.1,9.62,0.0,10.0049,9.84701,NASDAQ,14368.0,204212.0,10.07,10.08,0.13,77.53846153846153,,0.0,1671205484
GGMCU,Glenfarne Merger Corp.,9.975,-0.7463,-0.075,9.975,9.975,11.82,9.8,0.0,9.97213,9.874692,NASDAQ,400.0,315.0,9.975,10.05,0.26,38.36538461538461,,0.0,1671204361
GGMCW,Glenfarne Merger Corp.,0.0051,-7.2727,-0.0004,0.0051,0.0078,0.0078,0.0051,0.0,0.0,0.0,NASDAQ,4075.0,0.0,,0.0055,0.0,0.0,,0.0,1671216897
GACQ,Global Consumer Acquisition Corp.,10.21,-0.3902,-0.04,10.21,10.3,11.4,8.48,0.0,9.999458,10.079616,NASDAQ,2597.0,12489.0,10.293,10.25,0.0,0.0,,0.0,1672165898
GACQU,Global Consumer Acquisition Corp.,10.45,0.0,0.0,10.45,10.45,10.96,8.55,0.0,10.0984,10.132944,NASDAQ,0.0,518.0,10.45,10.45,0.165,63.333333333333336,,0.0,1671633002
GGPI,"Gores Guggenheim, Inc.",11.23,0.0,0.0,10.25,11.43,16.41,8.53,0.0,10.5508,11.02885,NASDAQ,8457454.0,3528745.0,11.38,11.23,-0.654,-17.171253822629968,,0.0,0
GGPIU,"Gores Guggenheim, Inc.",11.65,0.17196478,0.0199995,10.85,11.8,17.73,8.75,0.0,11.08961,11.727475,NASDAQ,35009.0,6949.0,11.67,11.63,-0.654,-17.813455657492355,,0.0,0
GGPIW,"Gores Guggenheim, Inc.",2.52,0.0,0.0,2.33,2.82,2.82,2.33,0.0,0.0,0.0,NASDAQ,885994.0,0.0,2.52,2.52,,0.0,,0.0,0
GCAC,Growth Capital Acquisition Corp.,7.99,-14.1783085,-1.3200006,7.92,9.99,10.0,7.92,0.0,9.852028,9.841666,NASDAQ,104598.0,144616.0,9.2,9.31,1.171,6.823228010247652,,0.0,0
GCACU,Growth Capital Acquisition Corp.,8.7,-10.2186,-0.9902,8.51,9.33,10.44,8.51,0.0,10.205684,10.180326,NASDAQ,938.0,9206.0,9.33,9.6902,0.0,0.0,,0.0,1644522667
GCACW,Growth Capital Acquisition Corp.,0.5,-1.9607825,-0.00999999,0.4997,0.55,0.55,0.4997,0.0,0.0,0.0,NASDAQ,8902.0,0.0,0.8505,0.51,,0.0,,0.0,0
GAPA,G&P Acquisition Corp.,10.15,0.0,0.0,10.15,10.15,10.17,9.79,0.0,10.0863,9.99036,NYSE,17500.0,27347.0,10.15,10.15,0.38,26.710526315789473,,0.0,1669230372
GENQU,Genesis Unicorn Capital Corp.,10.3,9.2259,0.87,9.43,11.11,11.11,9.43,0.0,0.0,0.0,NASDAQ,1476.0,0.0,9.43,9.43,-0.011,-936.3636363636364,2023-03-31T00:00:00.000+0000,0.0,1731618000
AVACW,Avalon Acquisition Inc.,0.1098,41.8605,0.0324,0.0854,0.1295,0.1295,0.0854,0.0,0.0,0.0,NASDAQ,149288.0,0.0,0.0875,0.0774,0.0,0.0,2023-03-31T00:00:00.000+0000,0.0,1686167816
GGGV,G3 VRM Acquisition Corp.,10.13,-0.29527295,-0.02999973,10.13,10.13,10.6,9.75,0.0,10.1283,10.059601,NASDAQ,3274.0,3696.0,10.13,10.16,,0.0,,0.0,0
GGGVR,G3 VRM Acquisition Corp.,0.0041,20.588234,0.0007,0.0037,0.0041,0.0041,0.0037,0.0,0.0,0.0,NASDAQ,62193.0,0.0,0.0037,0.0034,,0.0,,0.0,0
CTT,"CatchMark Timber Trust, Inc.",10.37,-1.42586,-0.150001,10.2,10.515,,,0.0,,,NYSE,1926671.0,,10.48,10.52,1.15,9.017391304347827,,0.0,1663185602
DAOO,Crypto 1 Acquisition Corp,10.13,-2.0309,-0.21,10.13,10.32,10.4,9.75,0.0,10.116212,9.989615,NASDAQ,10609.0,69963.0,10.2,10.34,0.0,0.0,,0.0,1671656404
DAOOU,Crypto 1 Acquisition Corp,10.06,-9.6948,-1.08,10.02,10.13,10.72,9.495,0.0,10.1536,10.065137,NASDAQ,25408.0,2224.0,10.05,11.14,0.0,0.0,,0.0,1671656280
CYBE,CyberOptics Corporation,54.0,0.0,0.0,53.98,54.0,54.12,30.98,0.0,53.6546,43.65315,NASDAQ,260186.0,155275.0,53.98,54.0,2.13,25.352112676056336,,0.0,1667505604
CTXRW,Citius Pharmaceuticals Inc,0.1441,-3.9333403,-0.00590001,0.016,0.15,0.15,0.016,0.0,0.0,0.0,NASDAQ,5350.0,0.0,0.68,0.15,,0.0,,0.0,0
CTXS,"Citrix Systems, Inc.",103.9,0.0385,0.04,103.885,103.96,,,0.0,,,NASDAQ,5783859.0,,103.91,103.86,0.0,0.0,2022-11-04T00:12:20.045+0000,0.0,1664481604
DCGOW,DocGo Inc.,1.96,-2.9703,-0.06,1.96,2.09,3.605,1.04,0.0,2.05654,1.88668,NASDAQ,125.0,30786.0,1.96,2.02,,0.0,,0.0,1663340577
CTAQ,Carney Technology Acquisition Corp. II,10.18,0.0983,0.01,10.17,10.195,10.64,9.75,0.0,10.18322,9.992605,NASDAQ,344122.0,68671.0,10.19,10.17,0.18,56.55555555555556,2021-03-30T10:59:00.000+0000,0.0,1676408357
AMODW,"Alpha Modus Holdings, Inc.",0.07,0.0,0.0,0.07,0.082,0.082,0.07,0.0,0.0,0.0,NASDAQ,110851.0,0.0,0.0799,0.07,,,,0.0,1738773247
VELOW,Velocity Acquisition Corp.,0.0022,0.0,0.0,0.0015,0.0022,0.0022,0.0015,0.0,0.0,0.0,NASDAQ,25930.0,0.0,0.65,0.0022,0.0,0.0,,0.0,1671568543
VENAR,Venus Acquisition Corporation,0.3,0.0,0.0,0.2915,0.35,0.35,0.2915,0.0,0.0,0.0,NASDAQ,26946.0,0.0,0.3356,0.3,0.0,0.0,,0.0,1670855698
VENAU,Venus Acquisition Corporation,13.88,0.0,0.0,10.68,15.02,15.02,7.25,0.0,10.2797,10.373379,NASDAQ,4978.0,2174.0,10.68,13.88,-0.148,-93.78378378378379,,0.0,1670855698
GIAC,Gesher I Acquisition Corp.,10.2301,4.9779,0.4851,9.755,10.35,31.15,7.1,0.0,10.01134,9.9575,NASDAQ,20474.0,58367.0,10.34,9.745,0.0,0.0,2022-11-21T05:00:00.000+0000,0.0,1674680139
GIACU,Gesher I Acquisition Corp.,10.31,0.0,0.0,10.23,10.31,11.2,9.66,0.0,10.4176,10.171975,NASDAQ,768.0,13516.0,10.23,10.31,0.0,0.0,,0.0,1674680228
CPTAG,Capitala Finance Corp.,25.0,0.16026008,0.04000092,24.9501,25.0,27.22,9.08,0.0,24.381878,23.221338,NASDAQ,89443.0,4114.0,18.1,24.96,-1.002,-24.9500998003992,,0.0,0
CPTAL,Capitala Finance Corp.,25.0,0.16026008,0.04000092,24.96,25.0,25.05,11.0,0.0,24.406546,23.198118,NASDAQ,4022.0,5744.0,19.5,24.96,-0.079,-316.45569620253167,,0.0,0
VCKAU,Vickers Vantage Corp. I,9.6,-6.8865,-0.71,8.94,10.15,10.81,8.61,0.0,10.364154,10.325913,NASDAQ,2894.0,1181.0,10.15,10.31,-0.078,-123.07692307692308,,0.0,1668113899
VCVCU,10X Capital Venture Acquisition Corp,11.1451,3.1953652,0.34509945,10.79,11.1451,19.0,9.94,0.0,10.812778,11.467496,NASDAQ,4390.0,5523.0,10.83,10.8,,0.0,,0.0,0
VOSO,Virtuoso Acquisition Corp.,14.51,43.948414,4.4300003,11.8026,19.9,19.9,9.43,0.0,10.035584,9.881431,NASDAQ,45649716.0,1141337.0,11.91,10.08,,0.0,,0.0,0
VOSOU,Virtuoso Acquisition Corp.,15.61,30.518393,3.6499996,12.9,22.38,22.38,9.72,0.0,10.687838,10.389335,NASDAQ,151497.0,10910.0,12.9,11.96,,0.0,,0.0,0
VMAC,Vistas Media Acquisition Company Inc.,9.83,10.449442,0.9300003,8.91,17.7601,18.46,8.07,0.0,10.124264,10.043695,NASDAQ,639406.0,56404.0,8.92,8.9,-0.468,-21.004273504273506,,0.0,0
VMACU,Vistas Media Acquisition Company Inc.,10.69,11.9372,1.14,9.5,14.72,14.72,9.3,0.0,10.8164,10.873955,NASDAQ,20297.0,1365.0,9.5,9.55,-0.468,-22.84188034188034,,0.0,0
VEDL,Vedanta Limited,16.5,-1.31579,-0.219999,16.18,17.25,20.14,5.83,0.0,16.585142,15.630648,NYSE,16853794.0,1723259.0,17.01,16.72,0.0,0.0,,0.0,0
VELOU,Velocity Acquisition Corp.,9.99,-0.6958,-0.07,9.99,10.01,10.6899,9.72,0.0,9.996934,9.9002,NASDAQ,284.0,2437.0,10.01,10.06,0.407,24.545454545454547,,0.0,1671555173
MKDWW,MKD Technology Inc.,0.0127,-8.6331,-0.0012,0.0127,0.0128,0.0128,0.0127,0.0,0.0,0.0,NASDAQ,4850.0,0.0,0.0127,0.0139,,,,0.0,1738772296
LPAAW,Launch One Acquisition Corp.,0.1111,-34.7239,-0.0591,0.111,0.1111,0.1111,0.111,0.0,0.0,0.0,NASDAQ,3306.0,0.0,0.111,0.1702,,,,0.0,1738772201
USAK,"USA Truck, Inc.",31.71,0.031540446,0.0099983215,31.7,31.72,,,0.0,,,NASDAQ,270742.0,,31.72,31.7,3.69,8.59349593495935,2022-10-26T04:00:00.000+0000,0.0,1663185604
USCR,"U.S. Concrete, Inc.",73.99,0.0,0.0,73.98,74.01,78.9899,25.12,0.0,73.13734,66.23168,NASDAQ,573797.0,512532.0,73.99,73.99,-0.188,-393.56382978723406,2021-08-05T04:00:00.000+0000,0.0,0
USWS,"U.S. Well Services, Inc.",7.41,0.0,0.0,7.15,7.58,19.98,3.007199,0.0,6.2515,5.8147054,NASDAQ,141590.0,111763.0,7.15,7.41,-1.88,-3.9414893617021276,,0.0,1667246404
USWSW,"U.S. Well Services, Inc. WT EXP 031524",0.062,0.0,0.0,0.0532,0.0664,0.0664,0.0532,0.0,0.0,0.0,NASDAQ,38160.0,0.0,0.0664,0.062,0.0,0.0,,0.0,1667242898
UZA,United States Cellular Corporation CALL SR NT 60,25.35,-0.0394331,-0.0100002,25.35,25.36,26.33,24.96,0.0,25.502188,25.538,NYSE,53625.0,34957.0,25.35,25.36,0.35,72.42857142857143,,0.0,0
UZC,United States Cellular Corporation SR NT 64,25.06,-0.0398892,-0.0100002,25.06,25.07,25.93,24.93,0.0,25.33642,25.436045,NYSE,25715.0,25675.0,25.06,25.07,0.35,71.6,,0.0,0
VLATW,Valor Latitude Acquisition Corp.,0.0006,0.0,0.0,0.0006,0.0016,0.0016,0.0006,0.0,0.0,0.0,NASDAQ,16703.0,0.0,0.7,0.0006,0.0,0.0,2022-12-31T00:00:00.000+0000,0.0,1683143994
VLDRW,"Velodyne Lidar, Inc.",0.32,0.0,0.0,0.32,0.35,1.485,0.25,0.0,0.3275,0.433445,NASDAQ,3105.0,11619.0,1.59,0.32,0.0,0.0,2022-09-30T00:00:00.000+0000,0.0,1676061505
PITAW,Heramba Electric plc,0.03,111.2676,0.0158,0.0101,0.0445,0.0445,0.0101,0.0,0.0,0.0,NASDAQ,34761.0,0.0,0.0437,0.0142,,,,0.0,1738778044
YHNAR,YHN Acquisition I Limited Right,0.17,6.25,0.01,0.17,0.17,0.17,0.17,0.0,0.0,0.0,NASDAQ,3534.0,0.0,0.17,0.16,,,,0.0,1738773795
VLON,"Vallon Pharmaceuticals, Inc.",0.4,-13.0435,-0.06,0.3803,0.4308,0.4308,0.3803,0.0,0.0,0.0,NASDAQ,1113467.0,0.0,0.42,0.46,-15.36,-0.026041666666666668,2023-07-26T12:30:00.000+0000,0.0,1726603200
VOSOW,Virtuoso Acquisition Corp.,2.3,46.496807,0.7299999,2.02,3.21,3.21,2.02,0.0,0.0,0.0,NASDAQ,5741246.0,0.0,1.46,1.57,,0.0,,0.0,0
FNHC,FedNat Holding Company,0.0002,0.0,0.0,0.0002,0.0002,1.66,0.0002,0.0,0.1534,0.4030855,NASDAQ,10555.0,8023249.0,0.01,0.0002,-7.318,-2.7329871549603716e-05,,0.0,1670963640
FTAAW,FTAC Athena Acquisition Corp.,0.001,0.0,0.0,0.001,0.0015,0.0015,0.001,0.0,0.0,0.0,NASDAQ,28700.0,0.0,1.9,0.001,0.0,0.0,,0.0,1677181641
GNACW,Group Nine Acquisition Corp.,0.0026,420.0,0.0021,0.0005,0.0026,0.0026,0.0005,0.0,0.0,0.0,NASDAQ,100.0,0.0,0.71,0.0005,0.0,0.0,,0.0,1671569999
VENAW,MicroAlgo Inc.,0.0702,0.0,0.0,0.0685,0.0998,0.0998,0.0685,0.0,0.0,0.0,NASDAQ,59995.0,0.0,0.0685,0.0702,0.0,0.0,,0.0,1671201669
VER,"VEREIT, Inc.",51.12,-0.795653,-0.41,51.085,51.82,52.53,34.76,0.0,48.235332,47.914013,NYSE,8151120.0,2372887.0,50.89,51.63,0.0,0.0,,0.0,0
VIACA,Paramount Global,32.83,-16.31404,-6.3999977,31.18,34.0,101.6025,31.18,0.0,35.931,40.9088,NASDAQ,718200.0,112606.0,33.57,39.23,5.116,6.417122752150117,2022-02-15T05:00:00.000+0000,0.0,0
VIACP,Paramount Global,52.36,-12.162389,-7.25,51.8831,57.0,95.0,49.55,0.0,55.768524,63.403492,NASDAQ,439735.0,101924.0,55.86,59.61,5.116,10.234558248631744,,0.0,0
VIHAU,VPC Impact Acquisition Holdings,10.51,0.0,0.0,10.21,10.75,24.01,9.86,0.0,10.966724,11.286452,NASDAQ,24.0,1401.0,10.75,10.51,,0.0,,0.0,0
VINCU,"Vincerx Pharma, Inc.",27.0,0.0,0.0,24.3,27.0,31.0,19.26,0.0,27.782858,27.847887,NASDAQ,30.0,560.0,27.0,27.0,0.0,0.0,2023-03-31T00:00:00.000+0000,0.0,1616681131
VGFC,The Very Good Food Company Inc.,0.0515,0.0,0.0,0.0511,0.055,0.778,0.012,0.0,0.072,0.167225,NASDAQ,18830852.0,10794224.0,0.055,0.0515,0.0,0.0,2023-03-29T20:00:00.000+0000,0.0,1674248400
GLAQU,Globis Acquisition Corp.,9.23,0.0,0.0,9.23,9.23,11.99,9.23,0.0,10.4589,10.702086,NASDAQ,1.0,899.0,9.23,9.23,,0.0,,0.0,0
FTOC,FTAC Olympus Acquisition Corp.,10.76,2.378687,0.25,10.55,10.96,14.5,9.6,0.0,10.1,10.893503,NASDAQ,1294094.0,1367311.0,10.63,10.51,0.0,0.0,2021-05-12T04:00:00.000+0000,0.0,0
GLSPT,Global SPAC Partners Co.,14.01,36.682926,3.7600002,10.28,15.3663,,,0.0,,,NASDAQ,265406.0,,10.6,10.25,,0.0,,0.0,1657742400
GLSPU,Global SPAC Partners Co.,12.97,26.1673,2.69,10.5,14.1,,,0.0,,,NASDAQ,5962.0,,14.0,10.28,,0.0,2022-05-12T04:00:00.000+0000,0.0,1657742242
GLSPW,Global SPAC Partners Co.,0.3021,51.050003,0.1021,0.25,0.34,0.34,0.25,0.0,0.0,0.0,NASDAQ,320153.0,0.0,0.5089,0.2,,0.0,,0.0,0
FVT,Fortress Value Acquisition Corp. III,10.05,0.0996,0.01,10.04,10.055,10.06,9.72,0.0,9.963686,9.869573,NYSE,61600.0,143242.0,10.03,10.04,0.34,29.558823529411764,,0.0,1669147504
GNAC,Group Nine Acquisition Corp.,9.97,-1.2871,-0.13,9.97,10.05,10.1,9.7,0.0,10.0083,9.884526,NASDAQ,18357.0,95366.0,10.05,10.1,0.0,0.0,,0.0,1671656404
GNACU,Group Nine Acquisition Corp.,10.09,2.1255,0.21,9.88,9.88,10.1,9.05,0.0,10.012504,9.915276,NASDAQ,7.0,2402.0,10.1,9.88,-0.751,-13.435419440745672,,0.0,1671469999
CTAQU,Carney Technology Acquisition Corp. II,10.19,0.3941,0.04,10.19,10.19,10.95,9.475,0.0,10.2215,10.01448,NASDAQ,1300.0,3100.0,10.19,10.15,0.106,96.13207547169812,,0.0,1676406519
CTAQW,Carney Technology Acquisition Corp. II,0.0004,33.3333,0.0001,0.0003,0.0004,0.49,0.0003,0.0,0.06786,0.103715,NASDAQ,91522.0,30147.0,0.88,0.0003,0.0,0.0,,0.0,1676385000
CSLT,"Castlight Health, Inc.",2.05,0.0,0.0,2.04,2.05,2.71,1.35,0.0,1.8466,1.87655,NYSE,0.0,2746734.0,2.04,2.04,-0.055,-37.27272727272727,2022-02-21T05:00:00.000+0000,0.0,0
DAOOW,Crypto 1 Acquisition Corp,0.0003,-25.0,-0.0001,0.0001,0.002,0.002,0.0001,0.0,0.0,0.0,NASDAQ,330813.0,0.0,0.0005,0.0004,0.0,0.0,,0.0,1726603200
