,symbol,date,calendarYear,period,roic,earningsYield
0,AAPL,2024-09-28,2024,FY,0.4430708117427921,0.026818798327209237
1,AAPL,2023-09-30,2023,FY,0.4338918291689624,0.03598311584343425
2,AAPL,2022-09-24,2022,FY,0.45174761493312454,0.040913477615088595
3,AAPL,2021-09-25,2021,FY,0.3892505618225257,0.038585824129614886
4,AAPL,2020-09-26,2020,FY,0.24269486859682882,0.02946728952812424
5,AAPL,2019-09-28,2019,FY,0.21577873710458856,0.05467822652278504
6,AAPL,2018-09-29,2018,FY,0.21399018541587575,0.053213212804837894
7,AAPL,2017-09-30,2017,FY,0.15796433612874414,0.060131976421677245
8,AAPL,2016-09-24,2016,FY,0.18316688272723308,0.07408652679479812
9,AAPL,2015-09-26,2015,FY,0.2376064998503695,0.080896021739568
10,MSFT,2024-06-30,2024,FY,0.22273144449804294,0.025968480370970007
11,MSFT,2023-06-30,2023,FY,0.22648273199127267,0.02853733388097755
12,MSFT,2022-06-30,2022,FY,0.26269028650459386,0.03778209414837857
13,MSFT,2021-06-30,2021,FY,0.23539632680703854,0.029968955955255765
14,MSFT,2020-06-30,2020,FY,0.1882315091759545,0.028592162863687102
15,MSFT,2019-06-30,2019,FY,0.1718840610962956,0.03769189439076989
16,MSFT,2018-06-30,2018,FY,0.07734397956155567,0.02182413469301209
17,MSFT,2017-06-30,2017,FY,0.12122793058167519,0.047738308440827396
18,MSFT,2016-06-30,2016,FY,0.1420747823816928,0.05064826899140552
19,MSFT,2015-06-30,2015,FY,0.0887417058480463,0.03377426200689142
20,NVDA,2024-01-28,2024,FY,0.512868157267306,0.019294802209799466
21,NVDA,2023-01-29,2023,FY,0.12242816546286767,0.009166664568071298
22,NVDA,2022-01-30,2022,FY,0.24627709728019379,0.015953659787877838
23,NVDA,2021-01-31,2021,FY,0.17135580288822755,0.013257306820351863
24,NVDA,2020-01-26,2020,FY,0.17150586650010538,0.01909789103546634
25,NVDA,2019-01-27,2019,FY,0.3379766429035728,0.0493540236460717
26,NVDA,2018-01-28,2018,FY,0.30291470940675247,0.020611067067478752
27,NVDA,2017-01-29,2017,FY,0.19113591137868982,0.027995294908418754
28,NVDA,2016-01-31,2016,FY,0.09729007378559223,0.03859232301900074
29,NVDA,2015-01-25,2015,FY,0.10055866945201643,0.055381852334513156
30,AMZN,2024-12-31,2024,FY,0.17477358243942465,0.025786105965793272
31,AMZN,2023-12-31,2023,FY,0.0822888072796974,0.019433571154681032
32,AMZN,2022-12-31,2022,FY,0.01825758672100297,-0.0031803672494613703
33,AMZN,2021-12-31,2021,FY,0.07817472451593364,0.01977469976405969
34,AMZN,2020-12-31,2020,FY,0.10362635789591075,0.013098556954252381
35,AMZN,2019-12-31,2019,FY,0.08783017272603279,0.012694820802328451
36,AMZN,2018-12-31,2018,FY,0.11777052699916472,0.013770824390203891
37,AMZN,2017-12-31,2017,FY,0.04462098657568327,0.0054034120061570035
38,AMZN,2016-12-31,2016,FY,0.06702763894073444,0.006671258608484062
39,AMZN,2015-12-31,2015,FY,0.028585754653946808,0.0018884747904458384
40,GOOG,2024-12-31,2024,FY,0.2600520407529194,0.04249098785236372
41,GOOG,2023-12-31,2023,FY,0.2244156300949283,0.04182714955245035
42,GOOG,2022-12-31,2022,FY,0.210850863346025,0.052034253239965626
43,GOOG,2021-12-31,2021,FY,0.22193758857753051,0.039310156973072934
44,GOOG,2020-12-31,2020,FY,0.13054257718966977,0.03374879600547973
45,GOOG,2019-12-31,2019,FY,0.12794170651404654,0.03702098385887001
46,GOOG,2018-12-31,2018,FY,0.12227268129220249,0.04231580639984156
47,GOOG,2017-12-31,2017,FY,0.07041326391945792,0.01734384593554274
48,GOOG,2016-12-31,2016,FY,0.12689288633955026,0.03573953978865214
49,GOOG,2015-12-31,2015,FY,0.1223844208426967,0.030684142421346913
50,GOOGL,2024-12-31,2024,FY,0.2600520407529194,0.04249098785236372
51,GOOGL,2023-12-31,2023,FY,0.2244156300949283,0.04182714955245035
52,GOOGL,2022-12-31,2022,FY,0.210850863346025,0.052034253239965626
53,GOOGL,2021-12-31,2021,FY,0.22193758857753051,0.039310156973072934
54,GOOGL,2020-12-31,2020,FY,0.13054257718966977,0.03374879600547973
55,GOOGL,2019-12-31,2019,FY,0.12794170651404654,0.03702098385887001
56,GOOGL,2018-12-31,2018,FY,0.12227268129220249,0.04231580639984156
57,GOOGL,2017-12-31,2017,FY,0.07041326391945792,0.01734384593554274
58,GOOGL,2016-12-31,2016,FY,0.12689288633955026,0.03573953978865214
59,GOOGL,2015-12-31,2015,FY,0.1223844208426967,0.030684142421346913
60,META,2024-12-31,2024,FY,0.25052272614676246,0.0420305602613023
61,META,2023-12-31,2023,FY,0.19338992531074825,0.042913290172867526
62,META,2022-12-31,2022,FY,0.16875700237961344,0.07174808455808654
63,META,2021-12-31,2021,FY,0.2666676325623049,0.04158106260896612
64,META,2020-12-31,2020,FY,0.19743587450081987,0.03742524389070709
65,META,2019-12-31,2019,FY,0.1812801901690114,0.03155602709874894
66,META,2018-12-31,2018,FY,0.23917761344740152,0.05836345252127453
67,META,2017-12-31,2017,FY,0.1927337157731224,0.030547387518335703
68,META,2016-12-31,2016,FY,0.16336576994559657,0.03036063450690115
69,META,2015-12-31,2015,FY,0.07771981259063808,0.012351175235056796
70,TSLA,2024-12-31,2024,FY,0.058827681164060924,0.005464965524861116
71,TSLA,2023-12-31,2023,FY,0.16498086699007294,0.019017960643687788
72,TSLA,2022-12-31,2022,FY,0.2174603988140671,0.03263620551653804
73,TSLA,2021-12-31,2021,FY,0.1307862718914614,0.005299627853685065
74,TSLA,2020-12-31,2020,FY,0.03693986606701326,0.0010951109478013622
75,TSLA,2019-12-31,2019,FY,-0.0031347861310847677,-0.011641105526891697
76,TSLA,2018-12-31,2018,FY,-0.01827131649530275,-0.017187876700230573
77,TSLA,2017-12-31,2017,FY,-0.07539496856050382,-0.038010702558441106
78,TSLA,2016-12-31,2016,FY,-0.038324708886753864,-0.021894796533303878
79,TSLA,2015-12-31,2015,FY,-0.1356543065287738,-0.028882252226954338
80,AVGO,2024-11-03,2024,FY,0.05574742682863334,0.007563751066238699
81,AVGO,2023-10-29,2023,FY,0.22541710292527897,0.040333448378083836
82,AVGO,2022-10-30,2022,FY,0.19734900938751107,0.05978543815002686
83,AVGO,2021-10-31,2021,FY,0.12191151073130813,0.03111014635993737
84,AVGO,2020-11-01,2020,FY,0.06911741915912965,0.020959818046120095
85,AVGO,2019-11-03,2019,FY,0.06678746949044012,0.022440069198451273
86,AVGO,2018-11-04,2018,FY,0.2985897154148512,0.13324739585475245
87,AVGO,2017-10-31,2017,FY,0.04706970304857489,0.016803971200380914
88,AVGO,2016-10-31,2016,FY,-0.013649567656168302,-0.02789997782779553
89,AVGO,2015-10-31,2015,FY,0.16871477788271766,0.04197129800236322
90,TSM,2024-12-31,2024,FY,0.20092988380122132,0.04209070883862667
91,TSM,2023-12-31,2023,FY,0.17035459580945378,0.05539406450654226
92,TSM,2022-12-31,2022,FY,0.3040269482045508,0.0853816116591055
93,TSM,2021-12-31,2021,FY,0.26164843409193506,0.03714506656118848
94,TSM,2020-12-31,2020,FY,0.22454898792187855,0.03716366380007936
95,TSM,2019-12-31,2019,FY,0.18074266518623258,0.040226662801238385
96,TSM,2018-12-31,2018,FY,0.18092503432581336,0.06169154176409791
97,TSM,2017-12-31,2017,FY,0.19027119465810505,0.05691194204909329
98,TSM,2016-12-31,2016,FY,-0.19672649099859796,0.07102025727942159
99,TSM,2015-12-31,2015,FY,-0.1856285414704357,0.08267833299861482
100,BRK-B,2023-12-31,2023,FY,0.10155226672639316,0.1241368924324587
101,BRK-B,2022-12-31,2022,FY,0.0332577282875235,-0.03352759371124344
102,BRK-B,2021-12-31,2021,FY,0.1078407737335327,0.1327844626913356
103,BRK-B,2020-12-31,2020,FY,0.05675755118323085,0.07667461187041083
104,BRK-B,2019-12-31,2019,FY,0.11413628200279927,0.1466621094818482
105,BRK-B,2018-12-31,2018,FY,0.04638345588588286,0.007986972544446195
106,BRK-B,2017-12-31,2017,FY,0.0738539953427022,0.09190313051537044
107,BRK-B,2016-12-31,2016,FY,0.044985846963036355,0.05990555087854785
108,BRK-B,2015-12-31,2015,FY,0.05093455116717189,0.07399938628122205
109,BRK-B,2014-12-31,2014,FY,0.04451772101051033,0.05368675272597751
110,WMT,2024-01-31,2024,FY,0.11921545995342205,0.0348654549099849
111,WMT,2023-01-31,2023,FY,0.08491649925664951,0.029801307528260202
112,WMT,2022-01-31,2022,FY,0.11745496956707845,0.03503008871208654
113,WMT,2021-01-31,2021,FY,0.08993408337952839,0.03426802677102081
114,WMT,2020-01-31,2020,FY,0.09183197366647156,0.045609745048916864
115,WMT,2019-01-31,2019,FY,0.09146836605116071,0.023765683243416966
116,WMT,2018-01-31,2018,FY,0.1043103321874786,0.030892404249444106
117,WMT,2017-01-31,2017,FY,0.11687659111028505,0.06591083944166856
118,WMT,2016-01-31,2016,FY,0.1191727563747134,0.06787929182690641
119,WMT,2015-01-31,2015,FY,0.12684587244673806,0.059606356894291335
120,LLY,2024-12-31,2024,FY,0.0,0.01516839379783828
121,LLY,2023-12-31,2023,FY,0.18926197330241196,0.009995689083840641
122,LLY,2022-12-31,2022,FY,0.19316693662337667,0.018929883326093355
123,LLY,2021-12-31,2021,FY,0.16333936014579453,0.022280339266611108
124,LLY,2020-12-31,2020,FY,0.1519241236163154,0.04041699924342342
125,LLY,2019-12-31,2019,FY,0.15038756805823067,0.037900912831681094
126,LLY,2018-12-31,2018,FY,0.1599103658101419,0.02717613531659419
127,LLY,2017-12-31,2017,FY,-0.0058337639745943805,-0.0022970301376627803
128,LLY,2016-12-31,2016,FY,0.09431170531401287,0.03516970052396199
129,LLY,2015-12-31,2015,FY,0.08489762387352051,0.02691647763278294
130,JPM,2024-12-31,2024,FY,0.01646587441254317,0.08487557258623027
131,JPM,2023-12-31,2023,FY,0.04511160559182363,0.09913257793956842
132,JPM,2022-12-31,2022,FY,0.01749606321803763,0.09473144229500924
133,JPM,2021-12-31,2021,FY,0.020180710076228507,0.10102109495150036
134,JPM,2020-12-31,2020,FY,0.01392024604188929,0.07437438152407909
135,JPM,2019-12-31,2019,FY,0.02297832468637523,0.08112415440466682
136,JPM,2018-12-31,2018,FY,0.02120385869733492,0.09794407088928486
137,JPM,2017-12-31,2017,FY,0.022440858190245366,0.06390492385472823
138,JPM,2016-12-31,2016,FY,0.02342231989638985,0.07770070886372026
139,JPM,2015-12-31,2015,FY,0.24400123850186914,0.09809335289389116
140,V,2024-09-30,2024,FY,0.2864665986658219,0.04429721336805223
141,V,2023-09-30,2023,FY,0.2558214291398941,0.04641330959491254
142,V,2022-09-30,2022,FY,0.23192518294776937,0.050995541597915986
143,V,2021-09-30,2021,FY,0.1777172558822861,0.02594386330143233
144,V,2020-09-30,2020,FY,0.15985616970422772,0.02540353002459485
145,V,2019-09-30,2019,FY,0.20580061097265065,0.03207803544997131
146,V,2018-09-30,2018,FY,0.17990416968306464,0.030506639636122736
147,V,2017-09-30,2017,FY,0.11646665178003737,0.027615836872398266
148,V,2016-09-30,2016,FY,0.10528031962130213,0.03036151026088296
149,V,2015-09-30,2015,FY,0.18290808428206196,0.03713868717323179
150,MA,2024-12-31,2024,FY,0.4441195472979189,0.02643112565819898
151,MA,2023-12-31,2023,FY,0.41778562347149123,0.02780499910785568
152,MA,2022-12-31,2022,FY,0.4157602593896497,0.029500659887872534
153,MA,2021-12-31,2021,FY,0.3341998078940348,0.024469860073075504
154,MA,2020-12-31,2020,FY,0.2965748875578354,0.017925151545958345
155,MA,2019-12-31,2019,FY,0.46232973089185453,0.026733316202671734
156,MA,2018-12-31,2018,FY,0.4301908372978427,0.029834306884862796
157,MA,2017-12-31,2017,FY,0.31708899161583,0.02424131759144052
158,MA,2016-12-31,2016,FY,0.3611191337847465,0.0358035957153218
159,MA,2015-12-31,2015,FY,0.3907590618221413,0.034490803625896335
160,UNH,2024-12-31,2024,FY,0.08220143850236587,0.0306525923070739
161,UNH,2023-12-31,2023,FY,0.14376084464056954,0.045809745847914835
162,UNH,2022-12-31,2022,FY,0.13960585540624262,0.04063102321598507
163,UNH,2021-12-31,2021,FY,0.1385211576255555,0.03650336263865945
164,UNH,2020-12-31,2020,FY,0.13134050406734527,0.046430480822399776
165,UNH,2019-12-31,2019,FY,0.13440926231412392,0.04950013767326389
166,UNH,2018-12-31,2018,FY,0.13337852459346683,0.049961951218861524
167,UNH,2017-12-31,2017,FY,0.12835681305137778,0.04967922597149754
168,UNH,2016-12-31,2016,FY,0.0983195465480956,0.047499942241330424
169,UNH,2015-12-31,2015,FY,0.08414788892693217,0.051850435265360414
170,XOM,2024-12-31,2024,FY,0.08244431888650992,0.07021164790821167
171,XOM,2023-12-31,2023,FY,0.11377777321454895,0.08685033215383724
172,XOM,2022-12-31,2022,FY,0.17632026589157043,0.12017813271124153
173,XOM,2021-12-31,2021,FY,0.07060714598709728,0.08807768727260216
174,XOM,2020-12-31,2020,FY,-0.016030131869108306,-0.12746333980533553
175,XOM,2019-12-31,2019,FY,0.03587572330824152,0.04812716849140457
176,XOM,2018-12-31,2018,FY,0.05256633532880352,0.07213043647255446
177,XOM,2017-12-31,2017,FY,0.04270420440703506,0.05536954833281194
178,XOM,2016-12-31,2016,FY,0.01451877026831349,0.020828717039450658
179,XOM,2015-12-31,2015,FY,0.03606943638441631,0.04939063502015661
180,ORCL,2024-05-31,2024,FY,0.1128020865403852,0.032549742923268565
181,ORCL,2023-05-31,2023,FY,0.11041391412019873,0.02977092458695337
182,ORCL,2022-05-31,2022,FY,0.14867639766716356,0.034590903472994684
183,ORCL,2021-05-31,2021,FY,0.12807623158548298,0.05865994917930055
184,ORCL,2020-05-31,2020,FY,0.11750158157261348,0.05948619656117546
185,ORCL,2019-05-31,2019,FY,0.13379211593415963,0.06027287301963667
186,ORCL,2018-05-31,2018,FY,0.032746676161821045,0.019866711763669546
187,ORCL,2017-05-31,2017,FY,0.09015708674966183,0.04876975103081282
188,ORCL,2016-05-31,2016,FY,0.10325873419511636,0.051492537313432826
189,ORCL,2015-05-31,2015,FY,0.11335483044299519,0.05046814341381995
190,COST,2024-09-01,2024,FY,0.20373814029876886,0.0185969618290832
191,COST,2023-09-03,2023,FY,0.16484350833052197,0.026046545877079646
192,COST,2022-08-28,2022,FY,0.18236221514752732,0.024804195824592014
193,COST,2021-08-29,2021,FY,0.16653461834901348,0.02478497318461206
194,COST,2020-08-30,2020,FY,0.13342511809626798,0.026026056293081738
195,COST,2019-09-01,2019,FY,0.15431374685659754,0.028228192834998354
196,COST,2018-09-02,2018,FY,0.1527196059576122,0.030656062644605627
197,COST,2017-09-03,2017,FY,0.14586441504654782,0.03861439563164852
198,COST,2016-08-28,2016,FY,0.1290023733188991,0.03267557252883304
199,COST,2015-08-30,2015,FY,0.13638694214668423,0.03862172422187066
200,NFLX,2024-12-31,2024,FY,0.20391475470458534,0.022755345831009383
201,NFLX,2023-12-31,2023,FY,0.1504895197655098,0.02515436748502998
202,NFLX,2022-12-31,2022,FY,0.11820645734161245,0.03425483702405076
203,NFLX,2021-12-31,2021,FY,0.1474827839438239,0.01916374735131713
204,NFLX,2020-12-31,2020,FY,0.12377431173830174,0.011582073064663712
205,NFLX,2019-12-31,2019,FY,0.11258039591555379,0.013178978928180164
206,NFLX,2018-12-31,2018,FY,0.08135189215690773,0.010394053743881776
207,NFLX,2017-12-31,2017,FY,0.07130146797453392,0.006741829757509146
208,NFLX,2016-12-31,2016,FY,0.030239907354272257,0.0035163770479339014
209,NFLX,2015-12-31,2015,FY,0.03961287861711591,0.002517614132001114
210,HD,2024-01-28,2023,FY,0.28954151943228335,0.0426150074730339
211,HD,2023-01-29,2022,FY,0.32403433131075143,0.05326117173705964
212,HD,2022-01-30,2021,FY,0.36043575146722373,0.04248482640451222
213,HD,2021-01-31,2020,FY,0.2743507335034558,0.04435707716028378
214,HD,2020-02-02,2019,FY,0.3242371301718999,0.04442192658709602
215,HD,2019-02-03,2018,FY,0.39974228331720474,0.05246474622390402
216,HD,2018-01-28,2017,FY,0.29744367951499473,0.03575042080275147
217,HD,2017-01-29,2016,FY,0.284302790746582,0.04675647725876476
218,HD,2016-01-31,2015,FY,0.27253443772947644,0.043385070447661
219,HD,2015-02-01,2014,FY,0.22956597298781684,0.045409867532009124
220,PG,2024-06-30,2024,FY,0.153899587853079,0.03874381687324967
221,PG,2023-06-30,2023,FY,0.1524447944436388,0.0407763260370508
222,PG,2022-06-30,2022,FY,0.15749470055549447,0.04253599755946901
223,PG,2021-06-30,2021,FY,0.1537973826890437,0.042998356101853555
224,PG,2020-06-30,2020,FY,0.13109028149786572,0.04380552971725002
225,PG,2019-06-30,2019,FY,0.037831124113400255,0.014087777678340314
226,PG,2018-06-30,2018,FY,0.09839575041428016,0.049382801589962104
227,PG,2017-06-30,2017,FY,0.1020279199622659,0.06655192197621417
228,PG,2016-06-30,2016,FY,0.09332618656345998,0.044880122828101436
229,PG,2015-06-30,2015,FY,0.07442374514814624,0.031952965235173825
230,JNJ,2024-12-29,2024,FY,-0.26750255428299324,0.04076364371703665
231,JNJ,2023-12-31,2023,FY,0.16605025646893173,0.08852412507162224
232,JNJ,2023-01-01,2022,FY,0.13588141411609084,0.03885924706382019
233,JNJ,2022-01-02,2021,FY,0.13517717297891507,0.0462954897987661
234,JNJ,2021-01-03,2020,FY,0.11192591418964869,0.03571462136889537
235,JNJ,2019-12-29,2019,FY,0.10726429800900306,0.039526459772819024
236,JNJ,2018-12-30,2018,FY,0.10663093331005093,0.04452330046058852
237,JNJ,2017-12-31,2017,FY,0.00799184622709755,0.0034684943967260105
238,JNJ,2017-01-01,2016,FY,0.12521596156150033,0.05304391031201065
239,JNJ,2016-01-03,2015,FY,0.10883605175582098,0.055660575049265824
240,NVO,2024-12-31,2024,FY,0.38985192850001404,0.03632499348824098
241,NVO,2023-12-31,2023,FY,0.5419646385913658,0.026740544102248902
242,NVO,2022-12-31,2022,FY,0.49387449343184503,0.02613123910688531
243,NVO,2021-12-31,2021,FY,0.4362008331810522,0.02829204485068433
244,NVO,2020-12-31,2020,FY,0.5228228527262038,0.04231848427284921
245,NVO,2019-12-31,2019,FY,0.618236940411,0.042430331045879864
246,NVO,2018-12-31,2018,FY,0.6710481214432639,0.05246336660371539
247,NVO,2017-12-31,2017,FY,0.6729738905645708,0.04608336327711168
248,NVO,2016-12-31,2016,FY,0.7634912781997947,0.058744215832108364
249,NVO,2015-12-31,2015,FY,0.7623009996543159,0.03381769041533844
250,BAC,2024-12-31,2024,FY,0.022540893377719477,0.07977590767588187
251,BAC,2023-12-31,2023,FY,0.022842123580928228,0.09808637713876485
252,BAC,2022-12-31,2022,FY,0.033648615942755304,0.10243901306307297
253,BAC,2021-12-31,2021,FY,0.03970469185344849,0.08462767859554396
254,BAC,2020-12-31,2020,FY,0.023151586350733465,0.06744575878197377
255,BAC,2019-12-31,2019,FY,0.037410939324175406,0.08293688865603266
256,BAC,2018-12-31,2018,FY,0.03804754083956825,0.11314114252013524
257,BAC,2017-12-31,2017,FY,0.02469192650386861,0.06057663856484773
258,BAC,2016-12-31,2016,FY,0.024865605462564163,0.07841477031208524
259,BAC,2015-12-31,2015,FY,0.021682277634001518,0.09035655032445049
260,ABBV,2024-12-31,2024,FY,0.0,0.013608978235496403
261,ABBV,2023-12-31,2023,FY,0.09558218506452947,0.01774901988036219
262,ABBV,2022-12-31,2022,FY,0.14041179047803512,0.041354061095628954
263,ABBV,2021-12-31,2021,FY,0.12869975698692662,0.04816029508716588
264,ABBV,2020-12-31,2020,FY,0.055748296101051614,0.02584270826655947
265,ABBV,2019-12-31,2019,FY,0.15714698766862445,0.0601093254562307
266,ABBV,2018-12-31,2018,FY,0.12191176472199368,0.040031030912022605
267,ABBV,2017-12-31,2017,FY,0.1082908791061691,0.03439604076886457
268,ABBV,2016-12-31,2016,FY,0.12433686729796435,0.05861003347063158
269,ABBV,2015-12-31,2015,FY,0.13085678251342903,0.05343582818262089
270,CRM,2024-01-31,2024,FY,0.056043701413335596,0.015106928637951864
271,CRM,2023-01-31,2023,FY,0.004328831138811536,0.0012483027883243361
272,CRM,2022-01-31,2022,FY,0.006958870908878252,0.006499771675264385
273,CRM,2021-01-31,2021,FY,0.014661690141453625,0.019629613489439535
274,CRM,2020-01-31,2020,FY,0.0012918443548141556,0.000833691787719045
275,CRM,2019-01-31,2019,FY,0.03066910552806173,0.009725796501114043
276,CRM,2018-01-31,2018,FY,0.03240744447539385,0.004420626366632267
277,CRM,2017-01-31,2017,FY,0.037720445210492455,0.0059369824020875294
278,CRM,2016-01-31,2016,FY,-0.011840265509526889,-0.0010473218119206708
279,CRM,2015-01-31,2015,FY,-0.02848447250225666,-0.00745570480367943
280,SAP,2024-12-31,2024,FY,0.09194729605554809,0.01133832112999944
281,SAP,2023-12-31,2023,FY,0.0668142833474414,0.03771506309762617
282,SAP,2022-12-31,2022,FY,0.043865235141593566,0.02025248212612047
283,SAP,2021-12-31,2021,FY,0.03826335463548842,0.03567514613494825
284,SAP,2020-12-31,2020,FY,0.10202417784322478,0.04059682781358505
285,SAP,2019-12-31,2019,FY,0.09620280437271644,0.023228119765494135
286,SAP,2018-12-31,2018,FY,0.09967467070843848,0.03930120664233707
287,SAP,2017-12-31,2017,FY,0.11718792515631533,0.03617160717886671
288,SAP,2016-12-31,2016,FY,0.1060165967876024,0.03660046863921453
289,SAP,2015-12-31,2015,FY,0.09550758787794686,0.034883247001850956
290,ASML,2024-12-31,2024,FY,0.25739815347315886,0.02836520110255502
291,ASML,2023-12-31,2023,FY,0.3214560865927666,0.02996544283756345
292,ASML,2022-12-31,2022,FY,0.2886873940110248,0.028070296623209496
293,ASML,2021-12-31,2021,FY,0.3102632784054464,0.020314520096050608
294,ASML,2020-12-31,2020,FY,0.16901965004116437,0.021369833572731953
295,ASML,2019-12-31,2019,FY,0.1337419849017511,0.02326049592592112
296,ASML,2018-12-31,2018,FY,0.14226528717271572,0.043228053385144544
297,ASML,2017-12-31,2017,FY,0.14800019330742803,0.03402665782746993
298,ASML,2016-12-31,2016,FY,0.10179613504209921,0.032427676081906595
299,ASML,2015-12-31,2015,FY,0.13755679008846394,0.03902545516334736
300,CVX,2024-12-31,2024,FY,0.0,0.06738267792484469
301,CVX,2023-12-31,2023,FY,0.08256902424272816,0.07615982839901929
302,CVX,2022-12-31,2022,FY,0.13263509464867035,0.10232398204949121
303,CVX,2021-12-31,2021,FY,0.057813161797973495,0.0694930586997304
304,CVX,2020-12-31,2020,FY,-0.021718437438184402,-0.03509971726459032
305,CVX,2019-12-31,2019,FY,0.0002534067847818404,0.012892426457834049
306,CVX,2018-12-31,2018,FY,0.0470259718925877,0.07180695223922558
307,CVX,2017-12-31,2017,FY,0.014242346481245506,0.03900947109255913
308,CVX,2016-12-31,2016,FY,-0.004836698919517201,-0.0022939677154515882
309,CVX,2015-12-31,2015,FY,-0.015489533644438757,0.027297076615634363
310,TMUS,2024-12-31,2024,FY,0.07068193638626107,0.04393658560016902
311,TMUS,2023-12-31,2023,FY,0.05526658185655015,0.043771256049521624
312,TMUS,2022-12-31,2022,FY,0.02678507940093192,0.01480279554938733
313,TMUS,2021-12-31,2021,FY,0.03218648705126883,0.020906351810655345
314,TMUS,2020-12-31,2020,FY,0.026741363738495633,0.019857906688919288
315,TMUS,2019-12-31,2019,FY,0.053270547420077,0.051679429834530485
316,TMUS,2018-12-31,2018,FY,0.06127326742586534,0.05342980742826384
317,TMUS,2017-12-31,2017,FY,0.11447498699079112,0.08585900951758153
318,TMUS,2016-12-31,2016,FY,0.04414823506473533,0.030866634343295257
319,TMUS,2015-12-31,2015,FY,0.02906358961219541,0.023047178907328866
320,KO,2024-12-31,2024,FY,0.0,0.039626754809948504
321,KO,2023-12-31,2023,FY,0.1158966026237534,0.042056193810830894
322,KO,2022-12-31,2022,FY,0.117853952100492,0.034659856839026865
323,KO,2021-12-31,2021,FY,0.1028927879157448,0.038243986141985736
324,KO,2020-12-31,2020,FY,0.09471898852924057,0.03289068676025674
325,KO,2019-12-31,2019,FY,0.11254280351586517,0.03768855898724251
326,KO,2018-12-31,2018,FY,0.09834423330349903,0.0319046094821749
327,KO,2017-12-31,2017,FY,0.017033443979284336,0.006367367730180343
328,KO,2016-12-31,2016,FY,0.09046651795266974,0.03646718718589862
329,KO,2015-12-31,2015,FY,0.08486453370451529,0.03931816703636762
330,WFC,2024-12-31,2024,FY,0.013151401062730052,0.08195329448420836
331,WFC,2023-12-31,2023,FY,0.02458025566346596,0.10544341523058358
332,WFC,2022-12-31,2022,FY,0.014940790060699672,0.08704993997201113
333,WFC,2021-12-31,2021,FY,0.02200117914482689,0.11344350305738168
334,WFC,2020-12-31,2020,FY,0.002049690913388696,0.014370632285291006
335,WFC,2019-12-31,2019,FY,0.021356044343966964,0.08341485832928776
336,WFC,2018-12-31,2018,FY,0.02725747566892581,0.10124782827861928
337,WFC,2017-12-31,2017,FY,0.03547908325177156,0.07243319774831083
338,WFC,2016-12-31,2016,FY,0.04732504086085397,0.07796228002461293
339,WFC,2015-12-31,2015,FY,0.03603147887771151,0.0808390458792058
340,TM,2024-03-31,2024,FY,0.05110292845018174,0.1005614355493306
341,TM,2023-03-31,2023,FY,0.039799031633437794,0.0954646423852759
342,TM,2022-03-31,2022,FY,0.037836362742239664,0.09234226731769314
343,TM,2021-03-31,2021,FY,0.053887807678156506,0.09322547017291576
344,TM,2020-03-31,2020,FY,0.04008528340484571,0.11190185723293827
345,TM,2019-03-31,2019,FY,0.05442834652568686,0.09866127601013748
346,TM,2018-03-31,2018,FY,0.04630334358604097,0.12398150706775529
347,TM,2017-03-31,2017,FY,0.034975698424721695,0.10074950919191548
348,TM,2016-03-31,2016,FY,0.05056717205453445,0.1248856459883468
349,TM,2015-03-31,2015,FY,0.04721678977838657,0.08207324346849833
350,CSCO,2024-07-27,2024,FY,0.10755638630969754,0.053311611950975626
351,CSCO,2023-07-29,2023,FY,0.17050353668879534,0.05915920016085974
352,CSCO,2022-07-30,2022,FY,0.16332796284275766,0.06243363255175009
353,CSCO,2021-07-31,2021,FY,0.13833301847817592,0.04530479979350833
354,CSCO,2020-07-25,2020,FY,0.15003908382162404,0.057054068574777766
355,CSCO,2019-07-27,2019,FY,0.1486818864212657,0.046520086561547526
356,CSCO,2018-07-28,2018,FY,0.0011937594383790472,0.0005342111490935238
357,CSCO,2017-07-29,2017,FY,0.08494685998536419,0.06084911395483145
358,CSCO,2016-07-30,2016,FY,0.10428925474355316,0.06961258157795303
359,CSCO,2015-07-25,2015,FY,0.09210626345382521,0.061957757516888166
360,ACN,2024-08-31,2024,FY,0.19001551970940792,0.0338378352356177
361,ACN,2023-08-31,2023,FY,0.19443272204456807,0.03365572450336515
362,ACN,2022-08-31,2022,FY,0.2284324138485857,0.037677599056406136
363,ACN,2021-08-31,2021,FY,0.20308366398678931,0.027649742456768316
364,ACN,2020-08-31,2020,FY,0.19223419352827945,0.03345729163137833
365,ACN,2019-08-31,2019,FY,0.26088592851718134,0.037793910528286435
366,ACN,2018-08-31,2018,FY,0.2963434614908893,0.03821004932294469
367,ACN,2017-08-31,2017,FY,0.28348141516249964,0.04248820558044464
368,ACN,2016-08-31,2016,FY,0.31824844261748697,0.05722744456550065
369,ACN,2015-08-31,2015,FY,0.33819806746042796,0.051678183136963755
370,IBM,2024-12-31,2024,FY,0.05679495889949573,0.029722764430870942
371,IBM,2023-12-31,2023,FY,0.0,0.050339382293564945
372,IBM,2022-12-31,2022,FY,0.0,0.01289547860376207
373,IBM,2021-12-31,2021,FY,0.0,0.047946641869920634
374,IBM,2020-12-31,2020,FY,0.0,0.052215894429464504
